factor,dim,SNR,seed,iteration,stat_err,optim_loss
u,60,1.5,17,7,0.228606713068075,439390.938235069
V,60,1.5,17,7,0.312740107103511,439390.938235069
W,60,1.5,17,7,0.238561328185069,439390.938235069
u,60,1.5,17,8,0.228606324708347,439390.938366079
V,60,1.5,17,8,0.312743104190565,439390.938366079
W,60,1.5,17,8,0.238560069210632,439390.938366079
u,60,1.5,17,9,0.228606196153094,439390.938404126
V,60,1.5,17,9,0.312743946552732,439390.938404126
W,60,1.5,17,9,0.238559721451787,439390.938404126
u,60,1.5,17,10,0.228606155208895,439390.938415094
V,60,1.5,17,10,0.312744183779284,439390.938415094
W,60,1.5,17,10,0.238559624583229,439390.938415094
u,60,1.5,18,0,0.377474732129498,NaN
u,60,1.5,18,1,0.245249076231271,437864.436684225
V,60,1.5,18,1,0.36537015913009,437864.436684225
W,60,1.5,18,1,0.236264330726346,437864.436684225
u,60,1.5,18,2,0.238839000390887,437842.176120528
V,60,1.5,18,2,0.344239798427717,437842.176120528
W,60,1.5,18,2,0.230473068266652,437842.176120528
u,60,1.5,18,3,0.238294668935407,437841.39371842
V,60,1.5,18,3,0.341773776694906,437841.39371842
W,60,1.5,18,3,0.230839892925423,437841.39371842
u,60,1.5,18,4,0.238241035283725,437841.370982649
V,60,1.5,18,4,0.341367011526183,437841.370982649
W,60,1.5,18,4,0.231018532812157,437841.370982649
u,60,1.5,18,5,0.238237493376965,437841.376649076
V,60,1.5,18,5,0.341284271817475,437841.376649076
W,60,1.5,18,5,0.231067326905402,437841.376649076
u,60,1.5,18,6,0.238238198044682,437841.379163608
V,60,1.5,18,6,0.341264522412864,437841.379163608
W,60,1.5,18,6,0.231079160424037,437841.379163608
u,60,1.5,18,7,0.238238706475903,437841.379954139
V,60,1.5,18,7,0.341259209595072,437841.379954139
W,60,1.5,18,7,0.231081903395727,437841.379954139
u,60,1.5,18,8,0.238238918854682,437841.380187059
V,60,1.5,18,8,0.341257656176359,437841.380187059
W,60,1.5,18,8,0.231082518781992,437841.380187059
u,60,1.5,18,9,0.238238996804027,437841.380254905
V,60,1.5,18,9,0.341257176582791,437841.380254905
W,60,1.5,18,9,0.23108265055714,437841.380254905
u,60,1.5,18,10,0.238239024008525,437841.380274723
V,60,1.5,18,10,0.3412570234821,437841.380274723
W,60,1.5,18,10,0.231082676321068,437841.380274723
u,60,1.5,19,0,0.330423937653821,NaN
u,60,1.5,19,1,0.231111658623933,440773.626496281
V,60,1.5,19,1,0.274677138715762,440773.626496281
W,60,1.5,19,1,0.246914325884843,440773.626496281
u,60,1.5,19,2,0.22957300929534,440755.961351082
V,60,1.5,19,2,0.263369937654687,440755.961351082
W,60,1.5,19,2,0.235940172770567,440755.961351082
u,60,1.5,19,3,0.230013738828818,440755.414280561
V,60,1.5,19,3,0.262612766990757,440755.414280561
W,60,1.5,19,3,0.235932623232935,440755.414280561
u,60,1.5,19,4,0.230190042585455,440755.388915747
V,60,1.5,19,4,0.262582730714931,440755.388915747
W,60,1.5,19,4,0.236038734622821,440755.388915747
u,60,1.5,19,5,0.230242855726103,440755.387587985
V,60,1.5,19,5,0.262597414212579,440755.387587985
W,60,1.5,19,5,0.236069578351111,440755.387587985
u,60,1.5,19,6,0.230257700254027,440755.387482553
V,60,1.5,19,6,0.262605802810505,440755.387482553
W,60,1.5,19,6,0.236076904826381,440755.387482553
u,60,1.5,19,7,0.230261801605665,440755.387457477
V,60,1.5,19,7,0.262609109769689,440755.387457477
W,60,1.5,19,7,0.236078545411737,440755.387457477
u,60,1.5,19,8,0.230262931673812,440755.387448518
V,60,1.5,19,8,0.262610268708533,440755.387448518
W,60,1.5,19,8,0.236078906695741,440755.387448518
u,60,1.5,19,9,0.230263243806576,440755.387445465
V,60,1.5,19,9,0.262610652065463,440755.387445465
W,60,1.5,19,9,0.236078986631268,440755.387445465
u,60,1.5,19,10,0.230263330394833,440755.387444493
V,60,1.5,19,10,0.262610774640286,440755.387444493
W,60,1.5,19,10,0.236079004719751,440755.387444493
u,60,1.5,20,0,0.337784206567983,NaN
u,60,1.5,20,1,0.259719716352802,438958.015451846
V,60,1.5,20,1,0.320646663024264,438958.015451846
W,60,1.5,20,1,0.29944004356947,438958.015451846
u,60,1.5,20,2,0.261833411718459,438935.42786986
V,60,1.5,20,2,0.305944984446613,438935.42786986
W,60,1.5,20,2,0.279903957574431,438935.42786986
u,60,1.5,20,3,0.262163872913027,438934.741453836
V,60,1.5,20,3,0.304191623318591,438934.741453836
W,60,1.5,20,3,0.277394279147727,438934.741453836
u,60,1.5,20,4,0.262177770862871,438934.711959254
V,60,1.5,20,4,0.303791889278632,438934.711959254
W,60,1.5,20,4,0.276890707058902,438934.711959254
u,60,1.5,20,5,0.262166826243674,438934.71181127
V,60,1.5,20,5,0.303691054521398,438934.71181127
W,60,1.5,20,5,0.276779415092315,438934.71181127
u,60,1.5,20,6,0.262160915849212,438934.712284916
V,60,1.5,20,6,0.303665686173825,438934.712284916
W,60,1.5,20,6,0.27675421462701,438934.712284916
u,60,1.5,20,7,0.262158692605736,438934.712460249
V,60,1.5,20,7,0.30365936858671,438934.712460249
W,60,1.5,20,7,0.276748511546101,438934.712460249
u,60,1.5,20,8,0.26215795157966,438934.712515383
V,60,1.5,20,8,0.303657811766497,438934.712515383
W,60,1.5,20,8,0.27674724404181,438934.712515383
u,60,1.5,20,9,0.262157718164373,438934.712532355
V,60,1.5,20,9,0.303657433768751,438934.712532355
W,60,1.5,20,9,0.27674697392334,438934.712532355
u,60,1.5,20,10,0.262157646814294,438934.712537597
V,60,1.5,20,10,0.303657344220022,438934.712537597
W,60,1.5,20,10,0.276746921227433,438934.712537597
u,60,3,1,0,0.128799439108132,NaN
u,60,3,1,1,0.113436812996919,440047.640292276
V,60,3,1,1,0.162149640468672,440047.640292276
W,60,3,1,1,0.115695190213933,440047.640292276
u,60,3,1,2,0.113649210595353,440046.331539735
V,60,3,1,2,0.161391094249142,440046.331539735
W,60,3,1,2,0.115753943891252,440046.331539735
u,60,3,1,3,0.113665310154809,440046.330573991
V,60,3,1,3,0.161343671177246,440046.330573991
W,60,3,1,3,0.115769528581474,440046.330573991
u,60,3,1,4,0.113666429069006,440046.330702117
V,60,3,1,4,0.161340532663785,440046.330702117
W,60,3,1,4,0.115770273161941,440046.330702117
u,60,3,1,5,0.113666508721867,440046.330711229
V,60,3,1,5,0.16134033631848,440046.330711229
W,60,3,1,5,0.115770297234464,440046.330711229
u,60,3,1,6,0.113666514528519,440046.330711841
V,60,3,1,6,0.161340324119054,440046.330711841
W,60,3,1,6,0.115770296867561,440046.330711841
u,60,3,1,7,0.113666514960027,440046.330711882
V,60,3,1,7,0.161340323359904,440046.330711882
W,60,3,1,7,0.115770296694771,440046.330711882
u,60,3,1,8,0.113666514992581,440046.330711882
V,60,3,1,8,0.161340323312805,440046.330711882
W,60,3,1,8,0.115770296672037,440046.330711882
u,60,3,1,9,0.113666514995064,440046.330711884
V,60,3,1,9,0.161340323309918,440046.330711884
W,60,3,1,9,0.115770296669654,440046.330711884
u,60,3,1,10,0.11366651499526,440046.330711885
V,60,3,1,10,0.161340323309747,440046.330711885
W,60,3,1,10,0.115770296669427,440046.330711885
u,60,3,2,0,0.135106353952733,NaN
u,60,3,2,1,0.117720577286917,439468.954891801
V,60,3,2,1,0.153694574757899,439468.954891801
W,60,3,2,1,0.124916942546251,439468.954891801
u,60,3,2,2,0.117917373592677,439467.857321427
V,60,3,2,2,0.153392261776701,439467.857321427
W,60,3,2,2,0.125906362622202,439467.857321427
u,60,3,2,3,0.117924947055282,439467.85779812
V,60,3,2,3,0.153369930500934,439467.85779812
W,60,3,2,3,0.125952925221821,439467.85779812
u,60,3,2,4,0.117925092586058,439467.857893816
V,60,3,2,4,0.153367843563352,439467.857893816
W,60,3,2,4,0.125955057549058,439467.857893816
u,60,3,2,5,0.117925088355757,439467.857897501
V,60,3,2,5,0.153367682852853,439467.857897501
W,60,3,2,5,0.125955157125883,439467.857897501
u,60,3,2,6,0.117925087554923,439467.857897605
V,60,3,2,6,0.153367671297204,439467.857897605
W,60,3,2,6,0.125955161617258,439467.857897605
u,60,3,2,7,0.117925087481954,439467.857897607
V,60,3,2,7,0.15336767048766,439467.857897607
W,60,3,2,7,0.125955161798583,439467.857897607
u,60,3,2,8,0.117925087476343,439467.857897607
V,60,3,2,8,0.153367670431452,439467.857897607
W,60,3,2,8,0.12595516180376,439467.857897607
u,60,3,2,9,0.11792508747594,439467.857897607
V,60,3,2,9,0.153367670427547,439467.857897607
W,60,3,2,9,0.125955161803675,439467.857897607
u,60,3,2,10,0.117925087475912,439467.857897607
V,60,3,2,10,0.153367670427278,439467.857897607
W,60,3,2,10,0.125955161803649,439467.857897607
u,60,3,3,0,0.127975329219499,NaN
u,60,3,3,1,0.108675283012339,437506.009450993
V,60,3,3,1,0.163706261257377,437506.009450993
W,60,3,3,1,0.12470976611061,437506.009450993
u,60,3,3,2,0.108614706815892,437504.54761386
V,60,3,3,2,0.163391522392919,437504.54761386
W,60,3,3,2,0.123055654596835,437504.54761386
u,60,3,3,3,0.108608839935729,437504.548440101
V,60,3,3,3,0.163339674736379,437504.548440101
W,60,3,3,3,0.123000547262969,437504.548440101
u,60,3,3,4,0.108608205594621,437504.54871401
V,60,3,3,4,0.163335108925002,437504.54871401
W,60,3,3,4,0.122998187211547,437504.54871401
u,60,3,3,5,0.108608145560136,437504.548731958
V,60,3,3,5,0.16333475368151,437504.548731958
W,60,3,3,5,0.122998080309645,437504.548731958
u,60,3,3,6,0.108608140255638,437504.548733138
V,60,3,3,6,0.163334726756452,437504.548733138
W,60,3,3,6,0.122998075800825,437504.548733138
u,60,3,3,7,0.108608139804452,437504.548733218
V,60,3,3,7,0.163334724722464,437504.548733218
W,60,3,3,7,0.122998075673313,437504.548733218
u,60,3,3,8,0.108608139766929,437504.548733223
V,60,3,3,8,0.163334724568264,437504.548733223
W,60,3,3,8,0.122998075677857,437504.548733223
u,60,3,3,9,0.10860813976385,437504.548733224
V,60,3,3,9,0.163334724556505,437504.548733224
W,60,3,3,9,0.122998075679201,437504.548733224
u,60,3,3,10,0.108608139763601,437504.548733224
V,60,3,3,10,0.163334724555601,437504.548733224
W,60,3,3,10,0.122998075679372,437504.548733224
u,60,3,4,0,0.121675015438976,NaN
u,60,3,4,1,0.10362991529171,439946.654174594
V,60,3,4,1,0.14259164231427,439946.654174594
W,60,3,4,1,0.109872127935401,439946.654174594
u,60,3,4,2,0.103716132201451,439945.418971478
V,60,3,4,2,0.142653866150836,439945.418971478
W,60,3,4,2,0.10889471498479,439945.418971478
u,60,3,4,3,0.103718908627001,439945.417865606
V,60,3,4,3,0.142657632812461,439945.417865606
W,60,3,4,3,0.108893517767115,439945.417865606
u,60,3,4,4,0.103718997114073,439945.417889986
V,60,3,4,4,0.142657419679448,439945.417889986
W,60,3,4,4,0.108893816840622,439945.417889986
u,60,3,4,5,0.103719000489874,439945.417890345
V,60,3,4,5,0.142657385905694,439945.417890345
W,60,3,4,5,0.108893841665813,439945.417890345
u,60,3,4,6,0.103719000644339,439945.417890275
V,60,3,4,6,0.142657382976575,439945.417890275
W,60,3,4,6,0.108893843625649,439945.417890275
u,60,3,4,7,0.103719000652916,439945.417890264
V,60,3,4,7,0.142657382761844,439945.417890264
W,60,3,4,7,0.10889384378059,439945.417890264
u,60,3,4,8,0.103719000653502,439945.417890263
V,60,3,4,8,0.14265738274705,439945.417890263
W,60,3,4,8,0.108893843792645,439945.417890263
u,60,3,4,9,0.103719000653548,439945.417890262
V,60,3,4,9,0.142657382746047,439945.417890262
W,60,3,4,9,0.108893843793568,439945.417890262
u,60,3,4,10,0.103719000653555,439945.417890263
V,60,3,4,10,0.14265738274598,439945.417890263
W,60,3,4,10,0.108893843793641,439945.417890263
u,60,3,5,0,0.124564911132363,NaN
u,60,3,5,1,0.105772483522498,438478.204029224
V,60,3,5,1,0.163782452235498,438478.204029224
W,60,3,5,1,0.126606224882047,438478.204029224
u,60,3,5,2,0.105712597917531,438476.845793576
V,60,3,5,2,0.164152724877359,438476.845793576
W,60,3,5,2,0.125559169270315,438476.845793576
u,60,3,5,3,0.105704464120306,438476.845091804
V,60,3,5,3,0.16416353557721,438476.845091804
W,60,3,5,3,0.125501571707393,438476.845091804
u,60,3,5,4,0.105703704057493,438476.845206884
V,60,3,5,4,0.164163071601708,438476.845206884
W,60,3,5,4,0.125497780160235,438476.845206884
u,60,3,5,5,0.105703640828687,438476.845213955
V,60,3,5,5,0.164162990381125,438476.845213955
W,60,3,5,5,0.125497517744383,438476.845213955
u,60,3,5,6,0.105703635797661,438476.845214371
V,60,3,5,6,0.164162982373269,438476.845214371
W,60,3,5,6,0.125497499052326,438476.845214371
u,60,3,5,7,0.105703635406541,438476.845214398
V,60,3,5,7,0.164162981683661,438476.845214398
W,60,3,5,7,0.125497497698206,438476.845214398
u,60,3,5,8,0.105703635376551,438476.845214401
V,60,3,5,8,0.164162981627412,438476.845214401
W,60,3,5,8,0.125497497599056,438476.845214401
u,60,3,5,9,0.105703635374272,438476.845214402
V,60,3,5,9,0.164162981622947,438476.845214402
W,60,3,5,9,0.125497497591743,438476.845214402
u,60,3,5,10,0.105703635374103,438476.845214402
V,60,3,5,10,0.164162981622599,438476.845214402
W,60,3,5,10,0.125497497591204,438476.845214402
u,60,3,6,0,0.119605500163328,NaN
u,60,3,6,1,0.115543866703451,437347.396266021
V,60,3,6,1,0.148018073724035,437347.396266021
W,60,3,6,1,0.147102344551735,437347.396266021
u,60,3,6,2,0.115918513598236,437346.043805661
V,60,3,6,2,0.148330450015447,437346.043805661
W,60,3,6,2,0.148163656736994,437346.043805661
u,60,3,6,3,0.115931009389725,437346.041763758
V,60,3,6,3,0.148335121800199,437346.041763758
W,60,3,6,3,0.14820515347165,437346.041763758
u,60,3,6,4,0.115931464193808,437346.041780696
V,60,3,6,4,0.148334431518959,437346.041780696
W,60,3,6,4,0.148206657324067,437346.041780696
u,60,3,6,5,0.115931482943167,437346.041781169
V,60,3,6,5,0.148334347076407,437346.041781169
W,60,3,6,5,0.148206705545992,437346.041781169
u,60,3,6,6,0.115931483871031,437346.041781159
V,60,3,6,6,0.148334339733942,437346.041781159
W,60,3,6,6,0.148206706151284,437346.041781159
u,60,3,6,7,0.115931483928671,437346.041781154
V,60,3,6,7,0.148334339153977,437346.041781154
W,60,3,6,7,0.148206706042767,437346.041781154
u,60,3,6,8,0.115931483932972,437346.041781157
V,60,3,6,8,0.148334339109823,437346.041781157
W,60,3,6,8,0.148206706026185,437346.041781157
u,60,3,6,9,0.115931483933326,437346.041781155
V,60,3,6,9,0.148334339106511,437346.041781155
W,60,3,6,9,0.148206706024443,437346.041781155
u,60,3,6,10,0.11593148393335,437346.041781155
V,60,3,6,10,0.148334339106265,437346.041781155
W,60,3,6,10,0.148206706024283,437346.041781155
u,60,3,7,0,0.128274210201324,NaN
u,60,3,7,1,0.115886936712082,438111.054933568
V,60,3,7,1,0.155213575619521,438111.054933568
W,60,3,7,1,0.112518222598629,438111.054933568
u,60,3,7,2,0.116260637459609,438109.461159221
V,60,3,7,2,0.156080966809836,438109.461159221
W,60,3,7,2,0.113149644816801,438109.461159221
u,60,3,7,3,0.11628042027327,438109.461647384
V,60,3,7,3,0.156125903649879,438109.461647384
W,60,3,7,3,0.113232320849052,438109.461647384
u,60,3,7,4,0.116281507330368,438109.461833068
V,60,3,7,4,0.156127839370288,438109.461833068
W,60,3,7,4,0.113238162020743,438109.461833068
u,60,3,7,5,0.116281569761409,438109.461843201
V,60,3,7,5,0.156127935458389,438109.461843201
W,60,3,7,5,0.113238571406046,438109.461843201
u,60,3,7,6,0.116281573460442,438109.461843757
V,60,3,7,6,0.156127940773564,438109.461843757
W,60,3,7,6,0.113238600319949,438109.461843757
u,60,3,7,7,0.116281573684675,438109.46184379
V,60,3,7,7,0.156127941079738,438109.46184379
W,60,3,7,7,0.113238602373508,438109.46184379
u,60,3,7,8,0.116281573698502,438109.461843792
V,60,3,7,8,0.156127941097136,438109.461843792
W,60,3,7,8,0.11323860252013,438109.461843792
u,60,3,7,9,0.116281573699362,438109.461843792
V,60,3,7,9,0.156127941098074,438109.461843792
W,60,3,7,9,0.113238602530667,438109.461843792
u,60,3,7,10,0.116281573699419,438109.461843792
V,60,3,7,10,0.15612794109811,438109.461843792
W,60,3,7,10,0.113238602531419,438109.461843792
u,60,3,8,0,0.131708523942706,NaN
u,60,3,8,1,0.116633530702767,438601.647679772
V,60,3,8,1,0.153305701899522,438601.647679772
W,60,3,8,1,0.117221544826928,438601.647679772
u,60,3,8,2,0.116771945517495,438600.336784141
V,60,3,8,2,0.152980880465547,438600.336784141
W,60,3,8,2,0.117375941461978,438600.336784141
u,60,3,8,3,0.116782917669789,438600.33747077
V,60,3,8,3,0.152983497202375,438600.33747077
W,60,3,8,3,0.117420293473526,438600.33747077
u,60,3,8,4,0.116783739429208,438600.337691995
V,60,3,8,4,0.152984171702615,438600.337691995
W,60,3,8,4,0.117423839032163,438600.337691995
u,60,3,8,5,0.1167838025877,438600.337706307
V,60,3,8,5,0.152984233223891,438600.337706307
W,60,3,8,5,0.117424109307973,438600.337706307
u,60,3,8,6,0.11678380749935,438600.337707252
V,60,3,8,6,0.152984237887303,438600.337707252
W,60,3,8,6,0.117424129496192,438600.337707252
u,60,3,8,7,0.116783807883129,438600.337707318
V,60,3,8,7,0.152984238215036,438600.337707318
W,60,3,8,7,0.117424130989196,438600.337707318
u,60,3,8,8,0.116783807913155,438600.337707323
V,60,3,8,8,0.152984238237098,438600.337707323
W,60,3,8,8,0.117424131099143,438600.337707323
u,60,3,8,9,0.116783807915505,438600.337707324
V,60,3,8,9,0.15298423823854,438600.337707324
W,60,3,8,9,0.117424131107237,438600.337707324
u,60,3,8,10,0.116783807915688,438600.337707325
V,60,3,8,10,0.152984238238634,438600.337707325
W,60,3,8,10,0.117424131107832,438600.337707325
u,60,3,9,0,0.123269982063098,NaN
u,60,3,9,1,0.10319434517425,439748.613667237
V,60,3,9,1,0.147717637905018,439748.613667237
W,60,3,9,1,0.118962586375387,439748.613667237
u,60,3,9,2,0.103385992098828,439747.111391988
V,60,3,9,2,0.146565707042996,439747.111391988
W,60,3,9,2,0.118801908179891,439747.111391988
u,60,3,9,3,0.103400157080898,439747.114859474
V,60,3,9,3,0.146559802468442,439747.114859474
W,60,3,9,3,0.118819769553516,439747.114859474
u,60,3,9,4,0.103401151575709,439747.115293441
V,60,3,9,4,0.146560893070573,439747.115293441
W,60,3,9,4,0.118821463538003,439747.115293441
u,60,3,9,5,0.103401223336613,439747.11532328
V,60,3,9,5,0.146561039833623,439747.11532328
W,60,3,9,5,0.118821611640349,439747.11532328
u,60,3,9,6,0.103401228612047,439747.115325378
V,60,3,9,6,0.146561054393155,439747.115325378
W,60,3,9,6,0.118821623934474,439747.115325378
u,60,3,9,7,0.10340122900543,439747.11532553
V,60,3,9,7,0.146561055701197,439747.11532553
W,60,3,9,7,0.118821624928152,439747.11532553
u,60,3,9,8,0.103401229035059,439747.115325542
V,60,3,9,8,0.146561055813443,439747.115325542
W,60,3,9,8,0.11882162500763,439747.115325542
u,60,3,9,9,0.1034012290373,439747.115325543
V,60,3,9,9,0.146561055822851,439747.115325543
W,60,3,9,9,0.118821625013971,439747.115325543
u,60,3,9,10,0.103401229037473,439747.115325543
V,60,3,9,10,0.146561055823623,439747.115325543
W,60,3,9,10,0.118821625014475,439747.115325543
u,60,3,10,0,0.128865901921025,NaN
u,60,3,10,1,0.109215080365367,437990.668140456
V,60,3,10,1,0.150049018213402,437990.668140456
W,60,3,10,1,0.119570775063815,437990.668140456
u,60,3,10,2,0.108978833084161,437989.5985986
V,60,3,10,2,0.1493578690089,437989.5985986
W,60,3,10,2,0.118519494203601,437989.5985986
u,60,3,10,3,0.10896435955752,437989.599647533
V,60,3,10,3,0.149325927498455,437989.599647533
W,60,3,10,3,0.118490277015944,437989.599647533
u,60,3,10,4,0.108963437869369,437989.599859479
V,60,3,10,4,0.149324386581924,437989.599859479
W,60,3,10,4,0.118488828510221,437989.599859479
u,60,3,10,5,0.108963380325156,437989.599873884
V,60,3,10,5,0.14932432124651,437989.599873884
W,60,3,10,5,0.118488737344795,437989.599873884
u,60,3,10,6,0.108963376764691,437989.599874847
V,60,3,10,6,0.149324319009084,437989.599874847
W,60,3,10,6,0.118488730923819,437989.599874847
u,60,3,10,7,0.108963376545356,437989.599874914
V,60,3,10,7,0.149324318982404,437989.599874914
W,60,3,10,7,0.118488730453542,437989.599874914
u,60,3,10,8,0.108963376531894,437989.599874918
V,60,3,10,8,0.149324318988051,437989.599874918
W,60,3,10,8,0.118488730418794,437989.599874918
u,60,3,10,9,0.10896337653107,437989.599874919
V,60,3,10,9,0.1493243189889,437989.599874919
W,60,3,10,9,0.11848873041623,437989.599874919
u,60,3,10,10,0.108963376531024,437989.599874919
V,60,3,10,10,0.14932431898899,437989.599874919
W,60,3,10,10,0.118488730416037,437989.599874919
u,60,3,11,0,0.140778462707599,NaN
u,60,3,11,1,0.121963800357051,438042.906151338
V,60,3,11,1,0.158954653139428,438042.906151338
W,60,3,11,1,0.117522637118247,438042.906151338
u,60,3,11,2,0.121922078717683,438041.716108748
V,60,3,11,2,0.157291789863032,438041.716108748
W,60,3,11,2,0.1174187401397,438041.716108748
u,60,3,11,3,0.121925871306277,438041.712963536
V,60,3,11,3,0.157242524381775,438041.712963536
W,60,3,11,3,0.117447641442983,438041.712963536
u,60,3,11,4,0.121926269345994,438041.712910708
V,60,3,11,4,0.157240544977352,438041.712910708
W,60,3,11,4,0.117450269775087,438041.712910708
u,60,3,11,5,0.121926298512641,438041.712907073
V,60,3,11,5,0.157240467972405,438041.712907073
W,60,3,11,5,0.117450472948519,438041.712907073
u,60,3,11,6,0.121926300392567,438041.712906786
V,60,3,11,6,0.157240465533096,438041.712906786
W,60,3,11,6,0.117450487991222,438041.712906786
u,60,3,11,7,0.121926300504759,438041.712906765
V,60,3,11,7,0.157240465508975,438041.712906765
W,60,3,11,7,0.117450489087283,438041.712906765
u,60,3,11,8,0.121926300511009,438041.712906763
