q,N,seed,method,factor name,factor number,err
80,40,17,JisstPCA2 (oracle),W,1,0.0876232810623433
80,40,17,JisstPCA2 (oracle),u,2,0.147603923947817
80,40,17,JisstPCA2 (oracle),V,2,0.151274363060659
80,40,17,JisstPCA2 (oracle),W,2,0.242281232504411
80,40,17,JisstPCA2 (BIC),u,1,0.0706406205853052
80,40,17,JisstPCA2 (BIC),V,1,0.054468669802382
80,40,17,JisstPCA2 (BIC),W,1,0.0876232810623433
80,40,17,JisstPCA2 (BIC),u,2,0.147603923947817
80,40,17,JisstPCA2 (BIC),V,2,0.151274363060659
80,40,17,JisstPCA2 (BIC),W,2,0.242281232504411
80,40,17,G-JisstPCA2 (oracle),u,1,0.0712632434113972
80,40,17,G-JisstPCA2 (oracle),V,1,0.0545288638944712
80,40,17,G-JisstPCA2 (oracle),W,1,0.0875918017886368
80,40,17,G-JisstPCA2 (oracle),u,2,0.133990728388049
80,40,17,G-JisstPCA2 (oracle),V,2,0.152194951927838
80,40,17,G-JisstPCA2 (oracle),W,2,0.244241812463404
80,40,17,G-JisstPCA2 (BIC),u,1,0.0712632434113972
80,40,17,G-JisstPCA2 (BIC),V,1,0.0545288638944712
80,40,17,G-JisstPCA2 (BIC),W,1,0.0875918017886368
80,40,17,G-JisstPCA2 (BIC),u,2,0.133990728388049
80,40,17,G-JisstPCA2 (BIC),V,2,0.152194951927838
80,40,17,G-JisstPCA2 (BIC),W,2,0.244241812463404
80,40,17,iHOSVD,u,1,0.108518016314243
80,40,17,iHOSVD,V,1,0.11328178786408
80,40,17,iHOSVD,W,1,0.132396338526755
80,40,17,iHOSVD,u,2,0.188733322164707
80,40,17,iHOSVD,V,2,0.759781359489764
80,40,17,iHOSVD,W,2,0.827143248550603
80,40,17,iHOOI,u,1,0.064215261006184
80,40,17,iHOOI,V,1,0.111883528430712
80,40,17,iHOOI,W,1,0.114961888512964
80,40,17,iHOOI,u,2,0.127413219953769
80,40,17,iHOOI,V,2,0.741721003378986
80,40,17,iHOOI,W,2,0.699426766978581
50,20,18,JisstPCA0 (oracle),u,1,0.105329424983233
50,20,18,JisstPCA0 (oracle),V,1,0.0916250796819591
50,20,18,JisstPCA0 (oracle),W,1,0.172600305830627
50,20,18,JisstPCA0 (oracle),u,2,0.180257816545373
50,20,18,JisstPCA0 (oracle),V,2,0.194154883786564
50,20,18,JisstPCA0 (oracle),W,2,0.323752331956991
50,20,18,JisstPCA0 (BIC),u,1,0.105329424983233
50,20,18,JisstPCA0 (BIC),V,1,0.0916250796819591
50,20,18,JisstPCA0 (BIC),W,1,0.172600305830627
50,20,18,JisstPCA0 (BIC),u,2,0.180257816545373
50,20,18,JisstPCA0 (BIC),V,2,0.194154883786564
50,20,18,JisstPCA0 (BIC),W,2,0.323752331956991
50,20,18,G-JisstPCA0 (oracle),u,1,0.112012513315632
50,20,18,G-JisstPCA0 (oracle),V,1,0.0926419390117248
50,20,18,G-JisstPCA0 (oracle),W,1,0.172550923076077
50,20,18,G-JisstPCA0 (oracle),u,2,0.18237666234052
50,20,18,G-JisstPCA0 (oracle),V,2,0.197911665164518
50,20,18,G-JisstPCA0 (oracle),W,2,0.323772692895865
50,20,18,G-JisstPCA0 (BIC),u,1,0.112012513315632
50,20,18,G-JisstPCA0 (BIC),V,1,0.0926419390117248
50,20,18,G-JisstPCA0 (BIC),W,1,0.172550923076077
50,20,18,G-JisstPCA0 (BIC),u,2,0.18237666234052
50,20,18,G-JisstPCA0 (BIC),V,2,0.197911665164518
50,20,18,G-JisstPCA0 (BIC),W,2,0.323772692895865
50,20,18,JisstPCA2 (oracle),u,1,0.105329424983233
50,20,18,JisstPCA2 (oracle),V,1,0.0916250796819591
50,20,18,JisstPCA2 (oracle),W,1,0.172600305830627
50,20,18,JisstPCA2 (oracle),u,2,0.143783396963225
50,20,18,JisstPCA2 (oracle),V,2,0.192903175478392
50,20,18,JisstPCA2 (oracle),W,2,0.322636309714914
50,20,18,JisstPCA2 (BIC),u,1,0.105329424983233
50,20,18,JisstPCA2 (BIC),V,1,0.0916250796819591
50,20,18,JisstPCA2 (BIC),W,1,0.172600305830627
50,20,18,JisstPCA2 (BIC),u,2,0.143783396963225
50,20,18,JisstPCA2 (BIC),V,2,0.192903175478392
50,20,18,JisstPCA2 (BIC),W,2,0.322636309714914
50,20,18,G-JisstPCA2 (oracle),u,1,0.112012513315632
50,20,18,G-JisstPCA2 (oracle),V,1,0.0926419390117248
50,20,18,G-JisstPCA2 (oracle),W,1,0.172550923076077
50,20,18,G-JisstPCA2 (oracle),u,2,0.143626004765891
50,20,18,G-JisstPCA2 (oracle),V,2,0.197101536441115
50,20,18,G-JisstPCA2 (oracle),W,2,0.326027532292337
50,20,18,G-JisstPCA2 (BIC),u,1,0.112012513315632
50,20,18,G-JisstPCA2 (BIC),V,1,0.0926419390117248
50,20,18,G-JisstPCA2 (BIC),W,1,0.172550923076077
50,20,18,G-JisstPCA2 (BIC),u,2,0.143626004765891
50,20,18,G-JisstPCA2 (BIC),V,2,0.197101536441115
50,20,18,G-JisstPCA2 (BIC),W,2,0.326027532292337
50,20,18,iHOSVD,u,1,0.183217650826127
50,20,18,iHOSVD,V,1,0.217376050332825
50,20,18,iHOSVD,W,1,0.232002133691688
50,20,18,iHOSVD,u,2,0.203560485139927
50,20,18,iHOSVD,V,2,0.815627883014745
50,20,18,iHOSVD,W,2,0.999219381879181
50,20,18,iHOOI,u,1,0.105044498404891
50,20,18,iHOOI,V,1,0.22064663743404
50,20,18,iHOOI,W,1,0.172126592715075
50,20,18,iHOOI,u,2,0.14011600981746
50,20,18,iHOOI,V,2,0.808002032779879
50,20,18,iHOOI,W,2,0.994225576938003
50,40,18,JisstPCA0 (oracle),u,1,0.0868089423632758
50,40,18,JisstPCA0 (oracle),V,1,0.0589003702918436
50,40,18,JisstPCA0 (oracle),W,1,0.131327070699609
50,40,18,JisstPCA0 (oracle),u,2,0.194297050361896
50,40,18,JisstPCA0 (oracle),V,2,0.129372397766176
50,40,18,JisstPCA0 (oracle),W,2,0.281974165411607
50,40,18,JisstPCA0 (BIC),u,1,0.0868089423632758
50,40,18,JisstPCA0 (BIC),V,1,0.0589003702918436
50,40,18,JisstPCA0 (BIC),W,1,0.131327070699609
50,40,18,JisstPCA0 (BIC),u,2,0.194297050361896
50,40,18,JisstPCA0 (BIC),V,2,0.129372397766176
50,40,18,JisstPCA0 (BIC),W,2,0.281974165411607
50,40,18,G-JisstPCA0 (oracle),u,1,0.0915084197084023
50,40,18,G-JisstPCA0 (oracle),V,1,0.0594185793022746
50,40,18,G-JisstPCA0 (oracle),W,1,0.131563441402599
50,40,18,G-JisstPCA0 (oracle),u,2,0.17611818975785
50,40,18,G-JisstPCA0 (oracle),V,2,0.131351689195753
50,40,18,G-JisstPCA0 (oracle),W,2,0.283681846516877
50,40,18,G-JisstPCA0 (BIC),u,1,0.0915084197084023
50,40,18,G-JisstPCA0 (BIC),V,1,0.0594185793022746
50,40,18,G-JisstPCA0 (BIC),W,1,0.131563441402599
50,40,18,G-JisstPCA0 (BIC),u,2,0.17611818975785
50,40,18,G-JisstPCA0 (BIC),V,2,0.131351689195753
50,40,18,G-JisstPCA0 (BIC),W,2,0.283681846516877
50,40,18,JisstPCA2 (oracle),u,1,0.0868089423632758
50,40,18,JisstPCA2 (oracle),V,1,0.0589003702918436
50,40,18,JisstPCA2 (oracle),W,1,0.131327070699609
50,40,18,JisstPCA2 (oracle),u,2,0.126588834059822
50,40,18,JisstPCA2 (oracle),V,2,0.126821622237872
50,40,18,JisstPCA2 (oracle),W,2,0.276809512131233
50,40,18,JisstPCA2 (BIC),u,1,0.0868089423632758
50,40,18,JisstPCA2 (BIC),V,1,0.0589003702918436
50,40,18,JisstPCA2 (BIC),W,1,0.131327070699609
50,40,18,JisstPCA2 (BIC),u,2,0.126588834059822
50,40,18,JisstPCA2 (BIC),V,2,0.126821622237872
50,40,18,JisstPCA2 (BIC),W,2,0.276809512131233
50,40,18,G-JisstPCA2 (oracle),u,1,0.0915084197084023
50,40,18,G-JisstPCA2 (oracle),V,1,0.0594185793022746
50,40,18,G-JisstPCA2 (oracle),W,1,0.131563441402599
50,40,18,G-JisstPCA2 (oracle),u,2,0.130630197532741
50,40,18,G-JisstPCA2 (oracle),V,2,0.129458685750341
50,40,18,G-JisstPCA2 (oracle),W,2,0.280939119910277
50,40,18,G-JisstPCA2 (BIC),u,1,0.0915084197084023
50,40,18,G-JisstPCA2 (BIC),V,1,0.0594185793022746
50,40,18,G-JisstPCA2 (BIC),W,1,0.131563441402599
50,40,18,G-JisstPCA2 (BIC),u,2,0.130630197532741
50,40,18,G-JisstPCA2 (BIC),V,2,0.129458685750341
50,40,18,G-JisstPCA2 (BIC),W,2,0.280939119910277
50,40,18,iHOSVD,u,1,0.148971518567916
50,40,18,iHOSVD,V,1,0.188104904103713
50,40,18,iHOSVD,W,1,0.236663794702805
50,40,18,iHOSVD,u,2,0.16973298288225
50,40,18,iHOSVD,V,2,0.792463667935773
50,40,18,iHOSVD,W,2,0.871761651306884
50,40,18,iHOOI,u,1,0.076811852394835
50,40,18,iHOOI,V,1,0.191934082429979
50,40,18,iHOOI,W,1,0.19154578631582
50,40,18,iHOOI,u,2,0.116828410690195
50,40,18,iHOOI,V,2,0.790343472449371
50,40,18,iHOOI,W,2,0.745617912954714
80,20,18,JisstPCA0 (oracle),u,1,0.0907600725726907
80,20,18,JisstPCA0 (oracle),V,1,0.0978982509062367
80,20,18,JisstPCA0 (oracle),W,1,0.143248367327763
80,20,18,JisstPCA0 (oracle),u,2,0.143699666419279
80,20,18,JisstPCA0 (oracle),V,2,0.147556731449334
80,20,18,JisstPCA0 (oracle),W,2,0.231016532782339
80,20,18,JisstPCA0 (BIC),u,1,0.0907600725726907
80,20,18,JisstPCA0 (BIC),V,1,0.0978982509062367
80,20,18,JisstPCA0 (BIC),W,1,0.143248367327763
80,20,18,JisstPCA0 (BIC),u,2,0.143699666419279
80,20,18,JisstPCA0 (BIC),V,2,0.147556731449334
80,20,18,JisstPCA0 (BIC),W,2,0.231016532782339
80,20,18,G-JisstPCA0 (oracle),u,1,0.0942998693648313
80,20,18,G-JisstPCA0 (oracle),V,1,0.0979592458124353
80,20,18,G-JisstPCA0 (oracle),W,1,0.143423233863346
80,20,18,G-JisstPCA0 (oracle),u,2,0.143051667172757
80,20,18,G-JisstPCA0 (oracle),V,2,0.149016771704071
80,20,18,G-JisstPCA0 (oracle),W,2,0.231932262769596
80,20,18,G-JisstPCA0 (BIC),u,1,0.0942998693648313
80,20,18,G-JisstPCA0 (BIC),V,1,0.0979592458124353
80,20,18,G-JisstPCA0 (BIC),W,1,0.143423233863346
80,20,18,G-JisstPCA0 (BIC),u,2,0.143051667172757
80,20,18,G-JisstPCA0 (BIC),V,2,0.149016771704071
80,20,18,G-JisstPCA0 (BIC),W,2,0.231932262769596
80,20,18,JisstPCA2 (oracle),u,1,0.0907600725726907
80,20,18,JisstPCA2 (oracle),V,1,0.0978982509062367
80,20,18,JisstPCA2 (oracle),W,1,0.143248367327763
80,20,18,JisstPCA2 (oracle),u,2,0.112695437635985
80,20,18,JisstPCA2 (oracle),V,2,0.146575898420054
80,20,18,JisstPCA2 (oracle),W,2,0.226855443043012
80,20,18,JisstPCA2 (BIC),u,1,0.0907600725726907
80,20,18,JisstPCA2 (BIC),V,1,0.0978982509062367
80,20,18,JisstPCA2 (BIC),W,1,0.143248367327763
80,20,18,JisstPCA2 (BIC),u,2,0.112695437635985
80,20,18,JisstPCA2 (BIC),V,2,0.146575898420054
80,20,18,JisstPCA2 (BIC),W,2,0.226855443043012
80,20,18,G-JisstPCA2 (oracle),u,1,0.0942998693648313
80,20,18,G-JisstPCA2 (oracle),V,1,0.0979592458124353
80,20,18,G-JisstPCA2 (oracle),W,1,0.143423233863346
80,20,18,G-JisstPCA2 (oracle),u,2,0.113041404988993
80,20,18,G-JisstPCA2 (oracle),V,2,0.148046872775184
80,20,18,G-JisstPCA2 (oracle),W,2,0.229765579345957
80,20,18,G-JisstPCA2 (BIC),u,1,0.0942998693648313
80,20,18,G-JisstPCA2 (BIC),V,1,0.0979592458124353
80,20,18,G-JisstPCA2 (BIC),W,1,0.143423233863346
80,20,18,G-JisstPCA2 (BIC),u,2,0.113041404988993
80,20,18,G-JisstPCA2 (BIC),V,2,0.148046872775184
80,20,18,G-JisstPCA2 (BIC),W,2,0.229765579345957
80,20,18,iHOSVD,u,1,0.160636499736509
80,20,18,iHOSVD,V,1,0.208501848862784
80,20,18,iHOSVD,W,1,0.21295781388816
80,20,18,iHOSVD,u,2,0.201982766919116
80,20,18,iHOSVD,V,2,0.804090525993621
80,20,18,iHOSVD,W,2,0.796297631911809
80,20,18,iHOOI,u,1,0.0862748586538299
80,20,18,iHOOI,V,1,0.20788293976273
80,20,18,iHOOI,W,1,0.208176780735862
80,20,18,iHOOI,u,2,0.106699016755079
80,20,18,iHOOI,V,2,0.795513213088305
80,20,18,iHOOI,W,2,0.746833246456597
80,40,18,JisstPCA0 (oracle),u,1,0.0908019412548988
80,40,18,JisstPCA0 (oracle),V,1,0.0552177772366426
80,40,18,JisstPCA0 (oracle),W,1,0.102548948088463
80,40,18,JisstPCA0 (oracle),u,2,0.197887778964361
80,40,18,JisstPCA0 (oracle),V,2,0.153496317358442
80,40,18,JisstPCA0 (oracle),W,2,0.207256049113634
80,40,18,JisstPCA0 (BIC),u,1,0.0908019412548988
80,40,18,JisstPCA0 (BIC),V,1,0.0552177772366426
80,40,18,JisstPCA0 (BIC),W,1,0.102548948088463
80,40,18,JisstPCA0 (BIC),u,2,0.197887778964361
80,40,18,JisstPCA0 (BIC),V,2,0.153496317358442
80,40,18,JisstPCA0 (BIC),W,2,0.207256049113634
80,40,18,G-JisstPCA0 (oracle),u,1,0.0899055413745621
80,40,18,G-JisstPCA0 (oracle),V,1,0.0552050107694627
80,40,18,G-JisstPCA0 (oracle),W,1,0.102517054353889
80,40,18,G-JisstPCA0 (oracle),u,2,0.17705692489478
80,40,18,G-JisstPCA0 (oracle),V,2,0.151877294876493
80,40,18,G-JisstPCA0 (oracle),W,2,0.197750041677531
80,40,18,G-JisstPCA0 (BIC),u,1,0.0899055413745621
80,40,18,G-JisstPCA0 (BIC),V,1,0.0552050107694627
80,40,18,G-JisstPCA0 (BIC),W,1,0.102517054353889
80,40,18,G-JisstPCA0 (BIC),u,2,0.17705692489478
80,40,18,G-JisstPCA0 (BIC),V,2,0.151877294876493
80,40,18,G-JisstPCA0 (BIC),W,2,0.197750041677531
80,40,18,JisstPCA2 (oracle),u,1,0.0908019412548988
80,40,18,JisstPCA2 (oracle),V,1,0.0552177772366426
80,40,18,JisstPCA2 (oracle),W,1,0.102548948088463
80,40,18,JisstPCA2 (oracle),u,2,0.130770973519767
80,40,18,JisstPCA2 (oracle),V,2,0.149939706880388
80,40,18,JisstPCA2 (oracle),W,2,0.195153891391589
80,40,18,JisstPCA2 (BIC),u,1,0.0908019412548988
80,40,18,JisstPCA2 (BIC),V,1,0.0552177772366426
80,40,18,JisstPCA2 (BIC),W,1,0.102548948088463
80,40,18,JisstPCA2 (BIC),u,2,0.130770973519767
80,40,18,JisstPCA2 (BIC),V,2,0.149939706880388
80,40,18,JisstPCA2 (BIC),W,2,0.195153891391589
80,40,18,G-JisstPCA2 (oracle),u,1,0.0899055413745621
80,40,18,G-JisstPCA2 (oracle),V,1,0.0552050107694627
80,40,18,G-JisstPCA2 (oracle),W,1,0.102517054353889
80,40,18,G-JisstPCA2 (oracle),u,2,0.127285550874305
80,40,18,G-JisstPCA2 (oracle),V,2,0.149822796795025
80,40,18,G-JisstPCA2 (oracle),W,2,0.194670775970413
80,40,18,G-JisstPCA2 (BIC),u,1,0.0899055413745621
80,40,18,G-JisstPCA2 (BIC),V,1,0.0552050107694627
80,40,18,G-JisstPCA2 (BIC),W,1,0.102517054353889
80,40,18,G-JisstPCA2 (BIC),u,2,0.127285550874305
80,40,18,G-JisstPCA2 (BIC),V,2,0.149822796795025
80,40,18,G-JisstPCA2 (BIC),W,2,0.194670775970413
80,40,18,iHOSVD,u,1,0.148939549686891
80,40,18,iHOSVD,V,1,0.175842703472977
80,40,18,iHOSVD,W,1,0.202268758804076
80,40,18,iHOSVD,u,2,0.17603258343893
80,40,18,iHOSVD,V,2,0.786765854295632
80,40,18,iHOSVD,W,2,0.769416264461776
80,40,18,iHOOI,u,1,0.0808312707038136
80,40,18,iHOOI,V,1,0.176476995449244
80,40,18,iHOOI,W,1,0.20728471727325
80,40,18,iHOOI,u,2,0.117561843378351
80,40,18,iHOOI,V,2,0.783145829706053
80,40,18,iHOOI,W,2,0.743995294903995
50,20,19,JisstPCA0 (oracle),u,1,0.0575354645779882
50,20,19,JisstPCA0 (oracle),V,1,0.080636304400056
50,20,19,JisstPCA0 (oracle),W,1,0.165892883354814
50,20,19,JisstPCA0 (oracle),u,2,0.901964282219421
50,20,19,JisstPCA0 (oracle),V,2,0.999447166891325
50,20,19,JisstPCA0 (oracle),W,2,0.999536865937516
50,20,19,JisstPCA0 (BIC),u,1,0.0575354645779882
50,20,19,JisstPCA0 (BIC),V,1,0.080636304400056
50,20,19,JisstPCA0 (BIC),W,1,0.165892883354814
50,20,19,JisstPCA0 (BIC),u,2,0.901964282219421
50,20,19,JisstPCA0 (BIC),V,2,0.999447166891325
50,20,19,JisstPCA0 (BIC),W,2,0.999536865937516
50,20,19,G-JisstPCA0 (oracle),u,1,0.0590763437058658
50,20,19,G-JisstPCA0 (oracle),V,1,0.0807886495926826
50,20,19,G-JisstPCA0 (oracle),W,1,0.165744955596893
50,20,19,G-JisstPCA0 (oracle),u,2,0.891306636153509
50,20,19,G-JisstPCA0 (oracle),V,2,0.999488226586588
50,20,19,G-JisstPCA0 (oracle),W,2,0.999105472766961
50,20,19,G-JisstPCA0 (BIC),u,1,0.0590763437058658
50,20,19,G-JisstPCA0 (BIC),V,1,0.0807886495926826
50,20,19,G-JisstPCA0 (BIC),W,1,0.165744955596893
50,20,19,G-JisstPCA0 (BIC),u,2,0.140823112521648
50,20,19,G-JisstPCA0 (BIC),V,2,1
50,20,19,G-JisstPCA0 (BIC),W,2,0.427484264824808
50,20,19,JisstPCA2 (oracle),u,1,0.0575354645779882
50,20,19,JisstPCA2 (oracle),V,1,0.080636304400056
50,20,19,JisstPCA2 (oracle),W,1,0.165892883354814
50,20,19,JisstPCA2 (oracle),u,2,0.126052217514402
50,20,19,JisstPCA2 (oracle),V,2,0.191696352497312
50,20,19,JisstPCA2 (oracle),W,2,0.424685184086654
50,20,19,JisstPCA2 (BIC),u,1,0.0575354645779882
50,20,19,JisstPCA2 (BIC),V,1,0.080636304400056
50,20,19,JisstPCA2 (BIC),W,1,0.165892883354814
50,20,19,JisstPCA2 (BIC),u,2,0.126052217514402
50,20,19,JisstPCA2 (BIC),V,2,0.191696352497312
50,20,19,JisstPCA2 (BIC),W,2,0.424685184086654
50,20,19,G-JisstPCA2 (oracle),u,1,0.0590763437058658
50,20,19,G-JisstPCA2 (oracle),V,1,0.0807886495926826
50,20,19,G-JisstPCA2 (oracle),W,1,0.165744955596893
50,20,19,G-JisstPCA2 (oracle),u,2,0.141656573687877
50,20,19,G-JisstPCA2 (oracle),V,2,0.194083320772589
50,20,19,G-JisstPCA2 (oracle),W,2,0.429890202664189
50,20,19,G-JisstPCA2 (BIC),u,1,0.0590763437058658
50,20,19,G-JisstPCA2 (BIC),V,1,0.0807886495926826
50,20,19,G-JisstPCA2 (BIC),W,1,0.165744955596893
50,20,19,G-JisstPCA2 (BIC),u,2,0.141656573687877
50,20,19,G-JisstPCA2 (BIC),V,2,0.194083320772589
50,20,19,G-JisstPCA2 (BIC),W,2,0.429890202664189
50,20,19,iHOSVD,u,1,0.0936251260465131
50,20,19,iHOSVD,V,1,0.115169544341816
50,20,19,iHOSVD,W,1,0.237415261498963
50,20,19,iHOSVD,u,2,0.166287676216275
50,20,19,iHOSVD,V,2,0.797860394016583
50,20,19,iHOSVD,W,2,0.94936780810465
50,20,19,iHOOI,u,1,0.055243926026581
50,20,19,iHOOI,V,1,0.11704976450786
50,20,19,iHOOI,W,1,0.16038810919936
50,20,19,iHOOI,u,2,0.149798094662932
50,20,19,iHOOI,V,2,0.748304698461144
50,20,19,iHOOI,W,2,0.956281416446318
50,40,19,JisstPCA0 (oracle),u,1,0.0690883135147443
50,40,19,JisstPCA0 (oracle),V,1,0.0543112320861183
50,40,19,JisstPCA0 (oracle),W,1,0.101424779535175
50,40,19,JisstPCA0 (oracle),u,2,0.90260699075828
50,40,19,JisstPCA0 (oracle),V,2,0.99994087961186
50,40,19,JisstPCA0 (oracle),W,2,0.998048935505716
50,40,19,JisstPCA0 (BIC),u,1,0.0690883135147443
50,40,19,JisstPCA0 (BIC),V,1,0.0543112320861183
50,40,19,JisstPCA0 (BIC),W,1,0.101424779535175
50,40,19,JisstPCA0 (BIC),u,2,0.90260699075828
50,40,19,JisstPCA0 (BIC),V,2,0.99994087961186
50,40,19,JisstPCA0 (BIC),W,2,0.998048935505716
50,40,19,G-JisstPCA0 (oracle),u,1,0.0674159675150883
50,40,19,G-JisstPCA0 (oracle),V,1,0.054305809968491
50,40,19,G-JisstPCA0 (oracle),W,1,0.101561559265674
50,40,19,G-JisstPCA0 (oracle),u,2,0.898440732674867
50,40,19,G-JisstPCA0 (oracle),V,2,0.999950492502783
50,40,19,G-JisstPCA0 (oracle),W,2,0.999457917429751
50,40,19,G-JisstPCA0 (BIC),u,1,0.0674159675150883
50,40,19,G-JisstPCA0 (BIC),V,1,0.054305809968491
50,40,19,G-JisstPCA0 (BIC),W,1,0.101561559265674
50,40,19,G-JisstPCA0 (BIC),u,2,0.183238166029954
50,40,19,G-JisstPCA0 (BIC),V,2,1
50,40,19,G-JisstPCA0 (BIC),W,2,0.289137297890913
50,40,19,JisstPCA2 (oracle),u,1,0.0690883135147443
50,40,19,JisstPCA2 (oracle),V,1,0.0543112320861183
50,40,19,JisstPCA2 (oracle),W,1,0.101424779535175
50,40,19,JisstPCA2 (oracle),u,2,0.169934245926559
50,40,19,JisstPCA2 (oracle),V,2,0.163433066392971
50,40,19,JisstPCA2 (oracle),W,2,0.29564384696128
50,40,19,JisstPCA2 (BIC),u,1,0.0690883135147443
50,40,19,JisstPCA2 (BIC),V,1,0.0543112320861183
50,40,19,JisstPCA2 (BIC),W,1,0.101424779535175
50,40,19,JisstPCA2 (BIC),u,2,0.169934245926559
50,40,19,JisstPCA2 (BIC),V,2,0.163433066392971
50,40,19,JisstPCA2 (BIC),W,2,0.29564384696128
50,40,19,G-JisstPCA2 (oracle),u,1,0.0674159675150883
50,40,19,G-JisstPCA2 (oracle),V,1,0.054305809968491
50,40,19,G-JisstPCA2 (oracle),W,1,0.101561559265674
50,40,19,G-JisstPCA2 (oracle),u,2,0.172664326258915
50,40,19,G-JisstPCA2 (oracle),V,2,0.162417070222614
50,40,19,G-JisstPCA2 (oracle),W,2,0.294903941684541
50,40,19,G-JisstPCA2 (BIC),u,1,0.0674159675150883
50,40,19,G-JisstPCA2 (BIC),V,1,0.054305809968491
50,40,19,G-JisstPCA2 (BIC),W,1,0.101561559265674
50,40,19,G-JisstPCA2 (BIC),u,2,0.172664326258915
50,40,19,G-JisstPCA2 (BIC),V,2,0.162417070222614
50,40,19,G-JisstPCA2 (BIC),W,2,0.294903941684541
50,40,19,iHOSVD,u,1,0.104580398344187
50,40,19,iHOSVD,V,1,0.104685276591731
50,40,19,iHOSVD,W,1,0.185787034508634
50,40,19,iHOSVD,u,2,0.224518711236985
50,40,19,iHOSVD,V,2,0.748621382445284
50,40,19,iHOSVD,W,2,0.960308662183326
50,40,19,iHOOI,u,1,0.0573624557889639
50,40,19,iHOOI,V,1,0.104291828663483
50,40,19,iHOOI,W,1,0.161951619491337
50,40,19,iHOOI,u,2,0.163921930166607
50,40,19,iHOOI,V,2,0.735439826659986
50,40,19,iHOOI,W,2,0.74880711608544
80,20,19,JisstPCA0 (oracle),u,1,0.0738836492264951
80,20,19,JisstPCA0 (oracle),V,1,0.0687701068871491
80,20,19,JisstPCA0 (oracle),W,1,0.130397301350674
80,20,19,JisstPCA0 (oracle),u,2,0.927972144899869
80,20,19,JisstPCA0 (oracle),V,2,0.999036159752559
80,20,19,JisstPCA0 (oracle),W,2,0.993159107684808
80,20,19,JisstPCA0 (BIC),u,1,0.0738836492264951
80,20,19,JisstPCA0 (BIC),V,1,0.0687701068871491
80,20,19,JisstPCA0 (BIC),W,1,0.130397301350674
80,20,19,JisstPCA0 (BIC),u,2,0.927972144899869
80,20,19,JisstPCA0 (BIC),V,2,0.999036159752559
80,20,19,JisstPCA0 (BIC),W,2,0.993159107684808
80,20,19,G-JisstPCA0 (oracle),u,1,0.0735464918736245
80,20,19,G-JisstPCA0 (oracle),V,1,0.0687920490159728
80,20,19,G-JisstPCA0 (oracle),W,1,0.13048273097345
80,20,19,G-JisstPCA0 (oracle),u,2,0.907612453431794
80,20,19,G-JisstPCA0 (oracle),V,2,0.999252639524317
80,20,19,G-JisstPCA0 (oracle),W,2,0.999767494968437
80,20,19,G-JisstPCA0 (BIC),u,1,0.0735464918736245
80,20,19,G-JisstPCA0 (BIC),V,1,0.0687920490159728
80,20,19,G-JisstPCA0 (BIC),W,1,0.13048273097345
80,20,19,G-JisstPCA0 (BIC),u,2,0.907612453431794
80,20,19,G-JisstPCA0 (BIC),V,2,0.999252639524317
80,20,19,G-JisstPCA0 (BIC),W,2,0.999767494968437
80,20,19,JisstPCA2 (oracle),u,1,0.0738836492264951
80,20,19,JisstPCA2 (oracle),V,1,0.0687701068871491
80,20,19,JisstPCA2 (oracle),W,1,0.130397301350674
80,20,19,JisstPCA2 (oracle),u,2,0.155945724221942
80,20,19,JisstPCA2 (oracle),V,2,0.220803805575924
80,20,19,JisstPCA2 (oracle),W,2,0.343295815314299
80,20,19,JisstPCA2 (BIC),u,1,0.0738836492264951
80,20,19,JisstPCA2 (BIC),V,1,0.0687701068871491
80,20,19,JisstPCA2 (BIC),W,1,0.130397301350674
80,20,19,JisstPCA2 (BIC),u,2,0.155945724221942
80,20,19,JisstPCA2 (BIC),V,2,0.220803805575924
80,20,19,JisstPCA2 (BIC),W,2,0.343295815314299
80,20,19,G-JisstPCA2 (oracle),u,1,0.0735464918736245
80,20,19,G-JisstPCA2 (oracle),V,1,0.0687920490159728
80,20,19,G-JisstPCA2 (oracle),W,1,0.13048273097345
80,20,19,G-JisstPCA2 (oracle),u,2,0.1543655248406
80,20,19,G-JisstPCA2 (oracle),V,2,0.22051071589957
80,20,19,G-JisstPCA2 (oracle),W,2,0.343826331904934
80,20,19,G-JisstPCA2 (BIC),u,1,0.0735464918736245
80,20,19,G-JisstPCA2 (BIC),V,1,0.0687920490159728
80,20,19,G-JisstPCA2 (BIC),W,1,0.13048273097345
80,20,19,G-JisstPCA2 (BIC),u,2,0.1543655248406
80,20,19,G-JisstPCA2 (BIC),V,2,0.22051071589957
80,20,19,G-JisstPCA2 (BIC),W,2,0.343826331904934
80,20,19,iHOSVD,u,1,0.105567898280737
80,20,19,iHOSVD,V,1,0.107017649220669
80,20,19,iHOSVD,W,1,0.158186880913662
80,20,19,iHOSVD,u,2,0.157469078962007
80,20,19,iHOSVD,V,2,0.772002885217559
80,20,19,iHOSVD,W,2,0.912500147913009
80,20,19,iHOOI,u,1,0.0661285710532325
80,20,19,iHOOI,V,1,0.105815517596144
80,20,19,iHOOI,W,1,0.136680158010451
80,20,19,iHOOI,u,2,0.155440480024331
80,20,19,iHOOI,V,2,0.740249135672635
80,20,19,iHOOI,W,2,0.726513669488098
80,40,19,JisstPCA0 (oracle),u,1,0.06397200302011
80,40,19,JisstPCA0 (oracle),V,1,0.055994426477065
