diagonal,SNR,seed,method,factor name,factor number,err
0,4,2,JisstPCA0 (BIC),W,1,0.0908715624980453
0,4,2,JisstPCA0 (BIC),u,2,0.258434123015931
0,4,2,JisstPCA0 (BIC),V,2,0.155406055049065
0,4,2,JisstPCA0 (BIC),W,2,0.191338934482174
0,4,2,JisstPCA0 (BIC top),u,1,0.0988112916190034
0,4,2,JisstPCA0 (BIC top),V,1,0.0796423044331151
0,4,2,JisstPCA0 (BIC top),W,1,0.0908715624980453
0,4,2,JisstPCA0 (BIC top),u,2,0.258434123015931
0,4,2,JisstPCA0 (BIC top),V,2,0.155406055049065
0,4,2,JisstPCA0 (BIC top),W,2,0.191338934482174
0,4,2,JisstPCA0 (oracle),u,1,0.0988112916190034
0,4,2,JisstPCA0 (oracle),V,1,0.0796423044331151
0,4,2,JisstPCA0 (oracle),W,1,0.0908715624980453
0,4,2,JisstPCA0 (oracle),u,2,0.258434123015931
0,4,2,JisstPCA0 (oracle),V,2,0.155406055049065
0,4,2,JisstPCA0 (oracle),W,2,0.191338934482174
0,4,2,G-JisstPCA0 (BIC),u,1,0.0989352877171179
0,4,2,G-JisstPCA0 (BIC),V,1,0.0796425540909434
0,4,2,G-JisstPCA0 (BIC),W,1,0.0908827009935638
0,4,2,G-JisstPCA0 (BIC),u,2,0.258790143173448
0,4,2,G-JisstPCA0 (BIC),V,2,0.155185163886442
0,4,2,G-JisstPCA0 (BIC),W,2,0.191087799836399
0,4,2,G-JisstPCA0 (BIC top),u,1,0.0989352877171179
0,4,2,G-JisstPCA0 (BIC top),V,1,0.0796425540909434
0,4,2,G-JisstPCA0 (BIC top),W,1,0.0908827009935638
0,4,2,G-JisstPCA0 (BIC top),u,2,0.258790143173448
0,4,2,G-JisstPCA0 (BIC top),V,2,0.155185163886442
0,4,2,G-JisstPCA0 (BIC top),W,2,0.191087799836399
0,4,2,G-JisstPCA0 (oracle),u,1,0.0989352877171179
0,4,2,G-JisstPCA0 (oracle),V,1,0.0796425540909434
0,4,2,G-JisstPCA0 (oracle),W,1,0.0908827009935638
0,4,2,G-JisstPCA0 (oracle),u,2,0.258790143173448
0,4,2,G-JisstPCA0 (oracle),V,2,0.155185163886442
0,4,2,G-JisstPCA0 (oracle),W,2,0.191087799836399
0,4,2,JisstPCA1 (BIC),u,1,0.0988112916190034
0,4,2,JisstPCA1 (BIC),V,1,0.0796423044331151
0,4,2,JisstPCA1 (BIC),W,1,0.0908715624980453
0,4,2,JisstPCA1 (BIC),u,2,0.272727528194619
0,4,2,JisstPCA1 (BIC),V,2,0.462374983145879
0,4,2,JisstPCA1 (BIC),W,2,0.215722013115909
0,4,2,JisstPCA1 (BIC top),u,1,0.0988112916190034
0,4,2,JisstPCA1 (BIC top),V,1,0.0796423044331151
0,4,2,JisstPCA1 (BIC top),W,1,0.0908715624980453
0,4,2,JisstPCA1 (BIC top),u,2,0.272727528194619
0,4,2,JisstPCA1 (BIC top),V,2,0.462374983145879
0,4,2,JisstPCA1 (BIC top),W,2,0.215722013115909
0,4,2,JisstPCA1 (oracle),u,1,0.0988112916190034
0,4,2,JisstPCA1 (oracle),V,1,0.0796423044331151
0,4,2,JisstPCA1 (oracle),W,1,0.0908715624980453
0,4,2,JisstPCA1 (oracle),u,2,0.272727528194619
0,4,2,JisstPCA1 (oracle),V,2,0.462374983145879
0,4,2,JisstPCA1 (oracle),W,2,0.215722013115909
0,4,2,G-JisstPCA1 (BIC),u,1,0.0989352877171179
0,4,2,G-JisstPCA1 (BIC),V,1,0.0796425540909434
0,4,2,G-JisstPCA1 (BIC),W,1,0.0908827009935638
0,4,2,G-JisstPCA1 (BIC),u,2,0.2734327850476
0,4,2,G-JisstPCA1 (BIC),V,2,0.462525664438995
0,4,2,G-JisstPCA1 (BIC),W,2,0.215377936747852
0,4,2,G-JisstPCA1 (BIC top),u,1,0.0989352877171179
0,4,2,G-JisstPCA1 (BIC top),V,1,0.0796425540909434
0,4,2,G-JisstPCA1 (BIC top),W,1,0.0908827009935638
0,4,2,G-JisstPCA1 (BIC top),u,2,0.2734327850476
0,4,2,G-JisstPCA1 (BIC top),V,2,0.462525664438995
0,4,2,G-JisstPCA1 (BIC top),W,2,0.215377936747852
0,4,2,G-JisstPCA1 (oracle),u,1,0.0989352877171179
0,4,2,G-JisstPCA1 (oracle),V,1,0.0796425540909434
0,4,2,G-JisstPCA1 (oracle),W,1,0.0908827009935638
0,4,2,G-JisstPCA1 (oracle),u,2,0.2734327850476
0,4,2,G-JisstPCA1 (oracle),V,2,0.462525664438995
0,4,2,G-JisstPCA1 (oracle),W,2,0.215377936747852
0,4,2,iHOSVD,u,1,0.107960541132526
0,4,2,iHOSVD,V,1,0.17424265309918
0,4,2,iHOSVD,W,1,0.138006737276065
0,4,2,iHOSVD,u,2,0.30834705199339
0,4,2,iHOSVD,V,2,0.675954242827124
0,4,2,iHOSVD,W,2,0.486713771600748
0,4,2,iHOOI,u,1,0.0998947468675307
0,4,2,iHOOI,V,1,0.143671612914436
0,4,2,iHOOI,W,1,0.0988024142233487
0,4,2,iHOOI,u,2,0.260235627301662
0,4,2,iHOOI,V,2,0.559022441612499
0,4,2,iHOOI,W,2,0.236290786346008
0,5,2,JisstPCA0 (BIC),u,1,0.079586369357219
0,5,2,JisstPCA0 (BIC),V,1,0.0635259527854288
0,5,2,JisstPCA0 (BIC),W,1,0.0728133261715727
0,5,2,JisstPCA0 (BIC),u,2,0.206479502578618
0,5,2,JisstPCA0 (BIC),V,2,0.121061991105352
0,5,2,JisstPCA0 (BIC),W,2,0.15190410992382
0,5,2,JisstPCA0 (BIC top),u,1,0.079586369357219
0,5,2,JisstPCA0 (BIC top),V,1,0.0635259527854288
0,5,2,JisstPCA0 (BIC top),W,1,0.0728133261715727
0,5,2,JisstPCA0 (BIC top),u,2,0.206479502578618
0,5,2,JisstPCA0 (BIC top),V,2,0.121061991105352
0,5,2,JisstPCA0 (BIC top),W,2,0.15190410992382
0,5,2,JisstPCA0 (oracle),u,1,0.079586369357219
0,5,2,JisstPCA0 (oracle),V,1,0.0635259527854288
0,5,2,JisstPCA0 (oracle),W,1,0.0728133261715727
0,5,2,JisstPCA0 (oracle),u,2,0.206479502578618
0,5,2,JisstPCA0 (oracle),V,2,0.121061991105352
0,5,2,JisstPCA0 (oracle),W,2,0.15190410992382
0,5,2,G-JisstPCA0 (BIC),u,1,0.0796756294968771
0,5,2,G-JisstPCA0 (BIC),V,1,0.0635265743923131
0,5,2,G-JisstPCA0 (BIC),W,1,0.0728185382221685
0,5,2,G-JisstPCA0 (BIC),u,2,0.206704924467569
0,5,2,G-JisstPCA0 (BIC),V,2,0.120939887718697
0,5,2,G-JisstPCA0 (BIC),W,2,0.151812760566614
0,5,2,G-JisstPCA0 (BIC top),u,1,0.0796756294968771
0,5,2,G-JisstPCA0 (BIC top),V,1,0.0635265743923131
0,5,2,G-JisstPCA0 (BIC top),W,1,0.0728185382221685
0,5,2,G-JisstPCA0 (BIC top),u,2,0.206704924467569
0,5,2,G-JisstPCA0 (BIC top),V,2,0.120939887718697
0,5,2,G-JisstPCA0 (BIC top),W,2,0.151812760566614
0,5,2,G-JisstPCA0 (oracle),u,1,0.0796756294968771
0,5,2,G-JisstPCA0 (oracle),V,1,0.0635265743923131
0,5,2,G-JisstPCA0 (oracle),W,1,0.0728185382221685
0,5,2,G-JisstPCA0 (oracle),u,2,0.206704924467569
0,5,2,G-JisstPCA0 (oracle),V,2,0.120939887718697
0,5,2,G-JisstPCA0 (oracle),W,2,0.151812760566614
0,5,2,JisstPCA1 (BIC),u,1,0.079586369357219
0,5,2,JisstPCA1 (BIC),V,1,0.0635259527854288
0,5,2,JisstPCA1 (BIC),W,1,0.0728133261715727
0,5,2,JisstPCA1 (BIC),u,2,0.21817843532548
0,5,2,JisstPCA1 (BIC),V,2,0.453788079259503
0,5,2,JisstPCA1 (BIC),W,2,0.188997320060399
0,5,2,JisstPCA1 (BIC top),u,1,0.079586369357219
0,5,2,JisstPCA1 (BIC top),V,1,0.0635259527854288
0,5,2,JisstPCA1 (BIC top),W,1,0.0728133261715727
0,5,2,JisstPCA1 (BIC top),u,2,0.21817843532548
0,5,2,JisstPCA1 (BIC top),V,2,0.453788079259503
0,5,2,JisstPCA1 (BIC top),W,2,0.188997320060399
0,5,2,JisstPCA1 (oracle),u,1,0.079586369357219
0,5,2,JisstPCA1 (oracle),V,1,0.0635259527854288
0,5,2,JisstPCA1 (oracle),W,1,0.0728133261715727
0,5,2,JisstPCA1 (oracle),u,2,0.21817843532548
0,5,2,JisstPCA1 (oracle),V,2,0.453788079259503
0,5,2,JisstPCA1 (oracle),W,2,0.188997320060399
0,5,2,G-JisstPCA1 (BIC),u,1,0.0796756294968771
0,5,2,G-JisstPCA1 (BIC),V,1,0.0635265743923131
0,5,2,G-JisstPCA1 (BIC),W,1,0.0728185382221685
0,5,2,G-JisstPCA1 (BIC),u,2,0.218405366249486
0,5,2,G-JisstPCA1 (BIC),V,2,0.45388254281109
0,5,2,G-JisstPCA1 (BIC),W,2,0.188838663184611
0,5,2,G-JisstPCA1 (BIC top),u,1,0.0796756294968771
0,5,2,G-JisstPCA1 (BIC top),V,1,0.0635265743923131
0,5,2,G-JisstPCA1 (BIC top),W,1,0.0728185382221685
0,5,2,G-JisstPCA1 (BIC top),u,2,0.218405366249486
0,5,2,G-JisstPCA1 (BIC top),V,2,0.45388254281109
0,5,2,G-JisstPCA1 (BIC top),W,2,0.188838663184611
0,5,2,G-JisstPCA1 (oracle),u,1,0.0796756294968771
0,5,2,G-JisstPCA1 (oracle),V,1,0.0635265743923131
0,5,2,G-JisstPCA1 (oracle),W,1,0.0728185382221685
0,5,2,G-JisstPCA1 (oracle),u,2,0.218405366249486
0,5,2,G-JisstPCA1 (oracle),V,2,0.45388254281109
0,5,2,G-JisstPCA1 (oracle),W,2,0.188838663184611
0,5,2,iHOSVD,u,1,0.0850669121280424
0,5,2,iHOSVD,V,1,0.143556565646905
0,5,2,iHOSVD,W,1,0.0962427310208981
0,5,2,iHOSVD,u,2,0.233538439195214
0,5,2,iHOSVD,V,2,0.59603517750775
0,5,2,iHOSVD,W,2,0.356374129439243
0,5,2,iHOOI,u,1,0.0807101440148718
0,5,2,iHOOI,V,1,0.134084202946074
0,5,2,iHOOI,W,1,0.0808278385095142
0,5,2,iHOOI,u,2,0.208145071622801
0,5,2,iHOOI,V,2,0.551324713402159
0,5,2,iHOOI,W,2,0.215734136286018
0,6.25,2,JisstPCA0 (BIC),u,1,0.0644452978269018
0,6.25,2,JisstPCA0 (BIC),V,1,0.0507213458187606
0,6.25,2,JisstPCA0 (BIC),W,1,0.0583614029551259
0,6.25,2,JisstPCA0 (BIC),u,2,0.165028279601825
0,6.25,2,JisstPCA0 (BIC),V,2,0.0961515131337438
0,6.25,2,JisstPCA0 (BIC),W,2,0.120663114257462
0,6.25,2,JisstPCA0 (BIC top),u,1,0.0644452978269018
0,6.25,2,JisstPCA0 (BIC top),V,1,0.0507213458187606
0,6.25,2,JisstPCA0 (BIC top),W,1,0.0583614029551259
0,6.25,2,JisstPCA0 (BIC top),u,2,0.165028279601825
0,6.25,2,JisstPCA0 (BIC top),V,2,0.0961515131337438
0,6.25,2,JisstPCA0 (BIC top),W,2,0.120663114257462
0,6.25,2,JisstPCA0 (oracle),u,1,0.0644452978269018
0,6.25,2,JisstPCA0 (oracle),V,1,0.0507213458187606
0,6.25,2,JisstPCA0 (oracle),W,1,0.0583614029551259
0,6.25,2,JisstPCA0 (oracle),u,2,0.165028279601825
0,6.25,2,JisstPCA0 (oracle),V,2,0.0961515131337438
0,6.25,2,JisstPCA0 (oracle),W,2,0.120663114257462
0,6.25,2,G-JisstPCA0 (BIC),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA0 (BIC),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA0 (BIC),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA0 (BIC),u,2,0.165175609893743
0,6.25,2,G-JisstPCA0 (BIC),V,2,0.0962247016066475
0,6.25,2,G-JisstPCA0 (BIC),W,2,0.120631658616884
0,6.25,2,G-JisstPCA0 (BIC top),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA0 (BIC top),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA0 (BIC top),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA0 (BIC top),u,2,0.165175609893743
0,6.25,2,G-JisstPCA0 (BIC top),V,2,0.0962247016066475
0,6.25,2,G-JisstPCA0 (BIC top),W,2,0.120631658616884
0,6.25,2,G-JisstPCA0 (oracle),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA0 (oracle),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA0 (oracle),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA0 (oracle),u,2,0.165175609893743
0,6.25,2,G-JisstPCA0 (oracle),V,2,0.0962247016066475
0,6.25,2,G-JisstPCA0 (oracle),W,2,0.120631658616884
0,6.25,2,JisstPCA1 (BIC),u,1,0.0644452978269018
0,6.25,2,JisstPCA1 (BIC),V,1,0.0507213458187606
0,6.25,2,JisstPCA1 (BIC),W,1,0.0583614029551259
0,6.25,2,JisstPCA1 (BIC),u,2,0.174659320951552
0,6.25,2,JisstPCA1 (BIC),V,2,0.448106935607087
0,6.25,2,JisstPCA1 (BIC),W,2,0.17161985954422
0,6.25,2,JisstPCA1 (BIC top),u,1,0.0644452978269018
0,6.25,2,JisstPCA1 (BIC top),V,1,0.0507213458187606
0,6.25,2,JisstPCA1 (BIC top),W,1,0.0583614029551259
0,6.25,2,JisstPCA1 (BIC top),u,2,0.174659320951552
0,6.25,2,JisstPCA1 (BIC top),V,2,0.448106935607087
0,6.25,2,JisstPCA1 (BIC top),W,2,0.17161985954422
0,6.25,2,JisstPCA1 (oracle),u,1,0.0644452978269018
0,6.25,2,JisstPCA1 (oracle),V,1,0.0507213458187606
0,6.25,2,JisstPCA1 (oracle),W,1,0.0583614029551259
0,6.25,2,JisstPCA1 (oracle),u,2,0.174659320951552
0,6.25,2,JisstPCA1 (oracle),V,2,0.448106935607087
0,6.25,2,JisstPCA1 (oracle),W,2,0.17161985954422
0,6.25,2,G-JisstPCA1 (BIC),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA1 (BIC),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA1 (BIC),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA1 (BIC),u,2,0.174621170789046
0,6.25,2,G-JisstPCA1 (BIC),V,2,0.448171375111439
0,6.25,2,G-JisstPCA1 (BIC),W,2,0.171546476343195
0,6.25,2,G-JisstPCA1 (BIC top),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA1 (BIC top),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA1 (BIC top),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA1 (BIC top),u,2,0.174621170789046
0,6.25,2,G-JisstPCA1 (BIC top),V,2,0.448171375111439
0,6.25,2,G-JisstPCA1 (BIC top),W,2,0.171546476343195
0,6.25,2,G-JisstPCA1 (oracle),u,1,0.0645162444342224
0,6.25,2,G-JisstPCA1 (oracle),V,1,0.0507219932239596
0,6.25,2,G-JisstPCA1 (oracle),W,1,0.0583641690249139
0,6.25,2,G-JisstPCA1 (oracle),u,2,0.174621170789046
0,6.25,2,G-JisstPCA1 (oracle),V,2,0.448171375111439
0,6.25,2,G-JisstPCA1 (oracle),W,2,0.171546476343195
0,6.25,2,iHOSVD,u,1,0.0680239461954539
0,6.25,2,iHOSVD,V,1,0.129540627775861
0,6.25,2,iHOSVD,W,1,0.0718758417638574
0,6.25,2,iHOSVD,u,2,0.179723537948691
0,6.25,2,iHOSVD,V,2,0.565631881677433
0,6.25,2,iHOSVD,W,2,0.27280921591157
0,6.25,2,iHOOI,u,1,0.0656851202311822
0,6.25,2,iHOOI,V,1,0.127559815761657
0,6.25,2,iHOOI,W,1,0.0672115431984453
0,6.25,2,iHOOI,u,2,0.166734153527714
0,6.25,2,iHOOI,V,2,0.546139448986415
0,6.25,2,iHOOI,W,2,0.203156748389576
0,8.5,2,JisstPCA0 (BIC),u,1,0.0488021892263822
0,8.5,2,JisstPCA0 (BIC),V,1,0.0372289998889854
0,8.5,2,JisstPCA0 (BIC),W,1,0.0430277969900532
0,8.5,2,JisstPCA0 (BIC),u,2,0.121217242733089
0,8.5,2,JisstPCA0 (BIC),V,2,0.072908595509679
0,8.5,2,JisstPCA0 (BIC),W,2,0.0880023136982278
0,8.5,2,JisstPCA0 (BIC top),u,1,0.0488021892263822
0,8.5,2,JisstPCA0 (BIC top),V,1,0.0372289998889854
0,8.5,2,JisstPCA0 (BIC top),W,1,0.0430277969900532
0,8.5,2,JisstPCA0 (BIC top),u,2,0.121217242733089
0,8.5,2,JisstPCA0 (BIC top),V,2,0.072908595509679
0,8.5,2,JisstPCA0 (BIC top),W,2,0.0880023136982278
0,8.5,2,JisstPCA0 (oracle),u,1,0.0488021892263822
0,8.5,2,JisstPCA0 (oracle),V,1,0.0372289998889854
0,8.5,2,JisstPCA0 (oracle),W,1,0.0430277969900532
0,8.5,2,JisstPCA0 (oracle),u,2,0.121217242733089
0,8.5,2,JisstPCA0 (oracle),V,2,0.072908595509679
0,8.5,2,JisstPCA0 (oracle),W,2,0.0880023136982278
0,8.5,2,G-JisstPCA0 (BIC),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA0 (BIC),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA0 (BIC),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA0 (BIC),u,2,0.121300783915437
0,8.5,2,G-JisstPCA0 (BIC),V,2,0.0730126313283639
0,8.5,2,G-JisstPCA0 (BIC),W,2,0.0879955705647719
0,8.5,2,G-JisstPCA0 (BIC top),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA0 (BIC top),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA0 (BIC top),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA0 (BIC top),u,2,0.121300783915437
0,8.5,2,G-JisstPCA0 (BIC top),V,2,0.0730126313283639
0,8.5,2,G-JisstPCA0 (BIC top),W,2,0.0879955705647719
0,8.5,2,G-JisstPCA0 (oracle),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA0 (oracle),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA0 (oracle),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA0 (oracle),u,2,0.121300783915437
0,8.5,2,G-JisstPCA0 (oracle),V,2,0.0730126313283639
0,8.5,2,G-JisstPCA0 (oracle),W,2,0.0879955705647719
0,8.5,2,JisstPCA1 (BIC),u,1,0.0488021892263822
0,8.5,2,JisstPCA1 (BIC),V,1,0.0372289998889854
0,8.5,2,JisstPCA1 (BIC),W,1,0.0430277969900532
0,8.5,2,JisstPCA1 (BIC),u,2,0.128793852373348
0,8.5,2,JisstPCA1 (BIC),V,2,0.443374777725602
0,8.5,2,JisstPCA1 (BIC),W,2,0.157677944022654
0,8.5,2,JisstPCA1 (BIC top),u,1,0.0488021892263822
0,8.5,2,JisstPCA1 (BIC top),V,1,0.0372289998889854
0,8.5,2,JisstPCA1 (BIC top),W,1,0.0430277969900532
0,8.5,2,JisstPCA1 (BIC top),u,2,0.128793852373348
0,8.5,2,JisstPCA1 (BIC top),V,2,0.443374777725602
0,8.5,2,JisstPCA1 (BIC top),W,2,0.157677944022654
0,8.5,2,JisstPCA1 (oracle),u,1,0.0488021892263822
0,8.5,2,JisstPCA1 (oracle),V,1,0.0372289998889854
0,8.5,2,JisstPCA1 (oracle),W,1,0.0430277969900532
0,8.5,2,JisstPCA1 (oracle),u,2,0.128793852373348
0,8.5,2,JisstPCA1 (oracle),V,2,0.443374777725602
0,8.5,2,JisstPCA1 (oracle),W,2,0.157677944022654
0,8.5,2,G-JisstPCA1 (BIC),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA1 (BIC),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA1 (BIC),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA1 (BIC),u,2,0.128596300902359
0,8.5,2,G-JisstPCA1 (BIC),V,2,0.443415343399699
0,8.5,2,G-JisstPCA1 (BIC),W,2,0.157654214167163
0,8.5,2,G-JisstPCA1 (BIC top),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA1 (BIC top),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA1 (BIC top),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA1 (BIC top),u,2,0.128596300902359
0,8.5,2,G-JisstPCA1 (BIC top),V,2,0.443415343399699
0,8.5,2,G-JisstPCA1 (BIC top),W,2,0.157654214167163
0,8.5,2,G-JisstPCA1 (oracle),u,1,0.0488615171642259
0,8.5,2,G-JisstPCA1 (oracle),V,1,0.0372294508892574
0,8.5,2,G-JisstPCA1 (oracle),W,1,0.0430292217377246
0,8.5,2,G-JisstPCA1 (oracle),u,2,0.128596300902359
0,8.5,2,G-JisstPCA1 (oracle),V,2,0.443415343399699
0,8.5,2,G-JisstPCA1 (oracle),W,2,0.157654214167163
0,8.5,2,iHOSVD,u,1,0.0512640557350484
0,8.5,2,iHOSVD,V,1,0.120947498494431
0,8.5,2,iHOSVD,W,1,0.0538902849995004
0,8.5,2,iHOSVD,u,2,0.128173909163628
0,8.5,2,iHOSVD,V,2,0.547318582460716
0,8.5,2,iHOSVD,W,2,0.215466238787093
0,8.5,2,iHOOI,u,1,0.0502925325103653
0,8.5,2,iHOOI,V,1,0.121875541775531
0,8.5,2,iHOOI,W,1,0.0545206387875313
0,8.5,2,iHOOI,u,2,0.123215053113145
0,8.5,2,iHOOI,V,2,0.541614813068814
0,8.5,2,iHOOI,W,2,0.193818103795515
0,12.5,2,JisstPCA0 (BIC),u,1,0.0355893191436276
0,12.5,2,JisstPCA0 (BIC),V,1,0.0252787683537574
0,12.5,2,JisstPCA0 (BIC),W,1,0.0293524754227619
0,12.5,2,JisstPCA0 (BIC),u,2,0.0823397414616507
0,12.5,2,JisstPCA0 (BIC),V,2,0.0522324966706428
0,12.5,2,JisstPCA0 (BIC),W,2,0.0594222081948106
0,12.5,2,JisstPCA0 (BIC top),u,1,0.0355893191436276
0,12.5,2,JisstPCA0 (BIC top),V,1,0.0252787683537574
0,12.5,2,JisstPCA0 (BIC top),W,1,0.0293524754227619
0,12.5,2,JisstPCA0 (BIC top),u,2,0.0823397414616507
0,12.5,2,JisstPCA0 (BIC top),V,2,0.0522324966706428
0,12.5,2,JisstPCA0 (BIC top),W,2,0.0594222081948106
0,12.5,2,JisstPCA0 (oracle),u,1,0.0355893191436276
0,12.5,2,JisstPCA0 (oracle),V,1,0.0252787683537574
0,12.5,2,JisstPCA0 (oracle),W,1,0.0293524754227619
0,12.5,2,JisstPCA0 (oracle),u,2,0.0823397414616507
0,12.5,2,JisstPCA0 (oracle),V,2,0.0522324966706428
0,12.5,2,JisstPCA0 (oracle),W,2,0.0594222081948106
0,12.5,2,G-JisstPCA0 (BIC),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA0 (BIC),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA0 (BIC),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA0 (BIC),u,2,0.0823816237063644
0,12.5,2,G-JisstPCA0 (BIC),V,2,0.052321253754217
0,12.5,2,G-JisstPCA0 (BIC),W,2,0.0594213745955814
0,12.5,2,G-JisstPCA0 (BIC top),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA0 (BIC top),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA0 (BIC top),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA0 (BIC top),u,2,0.0823816237063644
0,12.5,2,G-JisstPCA0 (BIC top),V,2,0.052321253754217
0,12.5,2,G-JisstPCA0 (BIC top),W,2,0.0594213745955814
0,12.5,2,G-JisstPCA0 (oracle),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA0 (oracle),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA0 (oracle),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA0 (oracle),u,2,0.0823816237063644
0,12.5,2,G-JisstPCA0 (oracle),V,2,0.052321253754217
0,12.5,2,G-JisstPCA0 (oracle),W,2,0.0594213745955814
0,12.5,2,JisstPCA1 (BIC),u,1,0.0355893191436276
0,12.5,2,JisstPCA1 (BIC),V,1,0.0252787683537574
0,12.5,2,JisstPCA1 (BIC),W,1,0.0293524754227619
0,12.5,2,JisstPCA1 (BIC),u,2,0.0884060200792875
0,12.5,2,JisstPCA1 (BIC),V,2,0.440398104710058
0,12.5,2,JisstPCA1 (BIC),W,2,0.149445835474132
0,12.5,2,JisstPCA1 (BIC top),u,1,0.0355893191436276
0,12.5,2,JisstPCA1 (BIC top),V,1,0.0252787683537574
0,12.5,2,JisstPCA1 (BIC top),W,1,0.0293524754227619
0,12.5,2,JisstPCA1 (BIC top),u,2,0.0884060200792875
0,12.5,2,JisstPCA1 (BIC top),V,2,0.440398104710058
0,12.5,2,JisstPCA1 (BIC top),W,2,0.149445835474132
0,12.5,2,JisstPCA1 (oracle),u,1,0.0355893191436276
0,12.5,2,JisstPCA1 (oracle),V,1,0.0252787683537574
0,12.5,2,JisstPCA1 (oracle),W,1,0.0293524754227619
0,12.5,2,JisstPCA1 (oracle),u,2,0.0884060200792875
0,12.5,2,JisstPCA1 (oracle),V,2,0.440398104710058
0,12.5,2,JisstPCA1 (oracle),W,2,0.149445835474132
0,12.5,2,G-JisstPCA1 (BIC),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA1 (BIC),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA1 (BIC),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA1 (BIC),u,2,0.0881746922257397
0,12.5,2,G-JisstPCA1 (BIC),V,2,0.440422621832185
0,12.5,2,G-JisstPCA1 (BIC),W,2,0.149442711831686
0,12.5,2,G-JisstPCA1 (BIC top),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA1 (BIC top),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA1 (BIC top),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA1 (BIC top),u,2,0.0881746922257397
0,12.5,2,G-JisstPCA1 (BIC top),V,2,0.440422621832185
0,12.5,2,G-JisstPCA1 (BIC top),W,2,0.149442711831686
0,12.5,2,G-JisstPCA1 (oracle),u,1,0.0356434898198789
0,12.5,2,G-JisstPCA1 (oracle),V,1,0.0252789833417565
0,12.5,2,G-JisstPCA1 (oracle),W,1,0.0293532788741403
0,12.5,2,G-JisstPCA1 (oracle),u,2,0.0881746922257397
0,12.5,2,G-JisstPCA1 (oracle),V,2,0.440422621832185
0,12.5,2,G-JisstPCA1 (oracle),W,2,0.149442711831686
0,12.5,2,iHOSVD,u,1,0.0377939622075148
0,12.5,2,iHOSVD,V,1,0.116894183371136
0,12.5,2,iHOSVD,W,1,0.0452032087411905
0,12.5,2,iHOSVD,u,2,0.0864528228195837
0,12.5,2,iHOSVD,V,2,0.539276377180579
0,12.5,2,iHOSVD,W,2,0.192661501887165
0,12.5,2,iHOOI,u,1,0.0374942981652087
0,12.5,2,iHOOI,V,1,0.117982197208317
0,12.5,2,iHOOI,W,1,0.0467269236255928
0,12.5,2,iHOOI,u,2,0.0850606176018524
0,12.5,2,iHOOI,V,2,0.53847769774437
0,12.5,2,iHOOI,W,2,0.189118045936164
0,4,3,JisstPCA0 (BIC),u,1,0.098775872478759
0,4,3,JisstPCA0 (BIC),V,1,0.0884451707890573
0,4,3,JisstPCA0 (BIC),W,1,0.0811900617560996
0,4,3,JisstPCA0 (BIC),u,2,0.230951792963302
0,4,3,JisstPCA0 (BIC),V,2,0.198263071878347
0,4,3,JisstPCA0 (BIC),W,2,0.204096891132339
